,SpecimenID,continent,SporeO1,SporeO2,SporeO3,SporeO4,SporeP0,SporeP1,SporeP2,SporeP3,SporeD0,SporeD1,SporeD2,SporeD3,SporeD4,SporeLength,SporeWidth,SporeQ,CheiloLength,CheiloWidth,CheiloQ_AM,CheiloQ_AB,CheiloQ_BM,BasidiaQ,NoOfCompleteLamellae,Latitude,Longitude,Altitude,CheiloCylindrical,CheiloVentiLagen,CheiloClavateGently,CheiloClavateStipitate,CheiloClavateVentricose,CheiloPyriBalloon,Pinaceae,Salicaceae,Fagaceae,Species,Section
2534,2535,Europe,0,1,1,0,0,1,1,0,0,0,0,1,1,0.403581267,0.454717631,0.48415978,0.423105918,0.785003685,0.920792079,0.571210967,0.889607918,,,0.269085282,0.801066025,0.660020626,0,0,0,0,1,0,0,0,1,limbatum,Denudata-Clepsydroida
2535,2536,Europe,0,1,0,0,1,0,0,0,0,0,0,1,1,0.630681818,0.893939394,0.078168044,0.632491519,0.61256448,0.815308454,0.641469916,0.614389037,0.757077856,,0.269085282,0.801066025,0.660020626,0,0,0,1,1,0,0,0,1,limbatum,Denudata-Clepsydroida
2536,2537,Europe,0,1,0,0,1,1,0,0,1,1,0,0,0,0.601239669,0.454717631,0.757403581,0.895778364,0.994104643,0.950875857,0.947448591,0.242101256,0.493174924,,0.274415406,0.786795048,0.797524923,0,0,0,1,0,0,0,0,0,luteicystidiatum,Denudata-Crustuliniformia
2537,2538,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.329028926,0.300275482,0.578512397,0.788918206,0.61256448,0.419078446,0.235910129,0.846973734,,,0.410591472,0.691196699,0.952561018,0,1,0,0,0,0,0,1,0,marginatulum,Hebeloma-Hebeloma
2538,2539,Europe,1,1,0,0,1,0,0,0,0,1,0,0,0,0.403581267,0.355027548,0.686294766,0.302299284,0.36366986,0.403084539,0.18488195,0.918538257,,,0.408528198,0.723177442,0.904778274,0,1,0,0,0,0,1,0,0,velatum,Hebeloma-Hebeloma
2539,2540,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.178546832,0.090564738,0.686294766,0.665473049,0.305268976,0.382520944,0.167364813,0.937952037,,0.31358954,0.411623109,0.722489684,0.930216569,,,,,,,0,1,0,alpinicola,Hebeloma-Hebeloma
2540,2541,Europe,1,0,0,0,1,1,0,0,1,1,0,0,0,0.075929752,0.070075758,0.412362259,0.171692424,0.305268976,0.3229246,0.227532369,0.755043776,,0.391442155,0.279229711,0.779917469,0.916122379,0,1,0,0,0,0,0,1,0,alpinicola,Hebeloma-Hebeloma
2541,2542,Europe,1,0,0,0,1,0,0,0,1,1,0,0,0,0.090220386,0.052341598,0.578512397,0.218243498,0.273949889,0.33282559,0.210015232,0.777122193,,0.31358954,0.433287483,0.690165062,0.962530079,0,1,0,0,0,0,0,1,0,alpinicola,Hebeloma-Hebeloma
2542,2543,Europe,0,1,1,0,1,1,0,0,0,0,1,0,0,0.630681818,0.775826446,0.29011708,0.920844327,0.852616065,0.834539223,0.820639756,0.394556528,0.493174924,0.643819334,0.440508941,0.733149931,0.919559986,0,0,0,1,1,0,0,1,0,alpinum,Denudata-Crustuliniformia
2543,2544,Europe,0,1,1,0,0,1,0,0,0,0,0,0,1,0.161329201,0.142561983,0.447486226,0.068790049,0.160832719,0.473153085,0.29893374,0.733346022,0.08190091,0.548534073,0.203232462,0.774931224,0.229460296,0,0,0,0,1,0,0,0,1,parvicystidiatum,Theobromina
2544,2545,Europe,1,1,0,0,1,1,0,0,0,0,0,1,1,0.116046832,0.019455923,0.880509642,0.145118734,0.273949889,0.706968774,0.427265804,0.71355158,,0.732171157,0.203232462,0.774931224,0.229460296,0,0,0,0,1,0,0,0,1,theobrominum,Theobromina
2545,2546,Europe,0,0,1,1,0,0,1,0,0,0,0,1,1,0.403581267,0.251721763,0.804407713,0.084244252,0.09119381,0.268088347,0.516184311,0.201941378,0.757077856,,0.258596974,0.807083906,0.469233414,1,0,0,0,0,0,0,0,1,laterinum,Scabrispora
2546,2547,Europe,0,0,1,1,0,0,1,0,0,0,0,1,0,0.806990358,0.814566116,0.549586777,0.381643423,0.823876197,0.634424981,0.796268088,0.371526456,,,0.285419532,0.47352132,0.73616363,1,0,1,0,1,1,0,0,1,sacchariolens,Sacchariolentia
2547,2548,Europe,0,0,1,1,0,1,0,0,0,0,0,0,1,0.917871901,0.985881543,0.066804408,0.944967961,0.586956522,0.419078446,0.798552932,0.289303388,,0.278526149,0.330123796,0.771320495,0.077346167,0,0,1,1,1,0,0,0,1,nauseosum,Sacchariolentia
2548,2549,Europe,0,0,0,1,0,0,0,1,0,0,0,1,1,0.966253444,0.960915978,0.447486226,0.145118734,0.242630803,0.375095202,0.661652704,0.255424439,0.995449949,0.150356577,0.344566713,0.605914718,0.6943967,1,0,1,0,1,1,,,,odoratissimum,Sacchariolentia
2549,2550,Europe,0,0,1,1,0,0,1,0,0,0,0,0,1,0.977961433,0.960915978,0.549586777,0.423105918,0.560058954,0.390517898,0.70258949,0.26703464,,,0.269085282,0.801066025,0.660020626,0,0,1,1,1,0,0,0,1,nauseosum,Sacchariolentia
2550,2551,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.917871901,0.976928375,0.149965565,0.055220505,0.798268239,0.466298553,0.886138614,0.005519604,0.984327604,,0.254126547,0.803301238,0.520281884,0,0,1,0,1,1,0,0,1,odoratissimum,Sacchariolentia
2551,2552,Europe,0,0,1,1,0,0,1,1,0,0,0,1,0,0.737258953,0.976928375,0.019283747,0.114021862,0.480840088,0.510472201,0.765232292,0.154929577,0.995449949,,0.223005502,0.797283356,0.819697491,1,0,1,0,1,1,0,1,0,odoratissimum,Sacchariolentia
2552,2553,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.452823691,0.454717631,0.578512397,0.516396532,0.77229182,0.601294745,0.437738005,0.570993529,,,0.134456671,0.851444292,0.820900653,0,1,1,0,1,0,1,0,1,porphyrosporum,Porphyrospora
2553,2554,Europe,0,0,1,1,0,1,1,0,0,0,0,1,0,0.266873278,0.355027548,0.321625344,0.199396909,0.756263817,0.734577304,0.592155369,0.562809288,,,0.199449794,0.806740028,0.613269165,0,1,1,0,1,0,0,0,1,porphyrosporum,Porphyrospora
2554,2555,Europe,0,0,1,1,0,0,1,1,0,0,0,1,0,0.47899449,0.355027548,0.736742424,0.302299284,0.717759764,0.500952018,0.415651181,0.533688618,,,0.177441541,0.639270977,0.709178412,0,1,1,0,1,0,0,0,1,porphyrosporum,Porphyrospora
2555,2556,Europe,0,0,1,1,0,0,1,1,0,0,0,1,1,0.430096419,0.355027548,0.658057851,0.266302299,0.63614591,0.699162224,0.427265804,0.70384469,,,0.217331499,0.753782669,0.065830182,0,1,1,0,1,0,1,0,0,porphyrosporum,Porphyrospora
2556,2557,Europe,1,1,0,0,1,0,0,0,1,1,0,0,0,0.601239669,0.406163912,0.804407713,0.725593668,0.534635225,0.409177456,0.310167555,0.625808907,,,0.384456671,0.758253095,0.021313166,0,1,0,0,0,0,1,1,0,velatum,Hebeloma-Hebeloma
2557,2558,Europe,0,1,1,0,0,1,0,0,0,0,1,1,0,0.329028926,0.454717631,0.355544077,0.756502073,0.560058954,0.643373953,0.739146992,0.327369623,0.589484328,,0.275447043,0.789889959,0.640941904,0,1,1,0,1,0,0,0,1,velutipes,Velutipes
2558,2559,Europe,0,0,1,0,0,1,1,0,0,0,0,1,0,0.47899449,0.553374656,0.447486226,0.266302299,0.43220339,0.583968012,0.448591013,0.578987438,0.893832154,,0.281980743,0.804332875,0.049845308,0,0,0,0,1,0,0,0,1,limbatum,Denudata-Clepsydroida
2559,2560,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.063360882,0.142561983,0.130165289,0.340557859,0.45486367,0.538461538,0.386519421,0.625808907,0.757077856,,0.133768913,0.850756534,0.843932623,0,0,0,0,1,0,1,0,0,radicosum,Myxocybe
2560,2561,Europe,0,0,1,1,0,0,1,0,0,0,0,1,1,0.928891185,0.893939394,0.658057851,0.199396909,0.90806927,0.428598629,0.854341203,0.011990864,0.893832154,,0.151650619,0.870701513,0.420591268,1,0,1,0,0,1,0,0,1,sacchariolens,Sacchariolentia
2561,2562,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.806990358,0.775826446,0.605544077,0.055220505,0.388356669,0.54531607,0.741812643,0.255424439,0.589484328,,0.232118294,0.806396149,0.860089378,1,0,1,0,0,0,0,0,1,sacchariolens,Sacchariolentia
2562,2563,Europe,0,0,1,0,0,1,1,0,0,1,0,0,0,0.928891185,0.738464187,0.913567493,0.895778364,0.949889462,0.988194973,0.952970297,0.277883517,0.300050556,0.088153724,0.432943604,0.689821183,0.953248539,0,0,0,1,0,0,0,1,0,minus,Denudata-Crustuliniformia
2563,2564,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.194731405,0.251721763,0.228650138,0.788918206,0.412306559,0.365765423,0.112528561,0.952988199,,,0.241746905,0.780949106,0.867308353,0,1,0,0,0,0,0,0,1,subtortum,Hebeloma-Hebeloma
2564,2565,Europe,1,0,0,0,1,0,0,0,0,1,0,0,0,0.075929752,0.070075758,0.321625344,0.340557859,0.273949889,0.25,0.242003046,0.625808907,0.859706775,,0.129298487,0.853507565,0.828463389,0,1,0,0,0,0,1,0,0,mesophaeum,Hebeloma-Hebeloma
2565,2566,Europe,0,1,1,0,0,1,1,0,0,0,0,1,1,0.025309917,0.038567493,0.228650138,0.068790049,0.336772292,0.473153085,0.537699924,0.386943281,0.921385238,0.31358954,0.452888583,0.720082531,0.884840151,1,0,1,0,1,0,1,0,0,syrjense,Syrjense
2566,2567,Europe,1,1,0,0,1,0,0,0,0,0,0,1,0,0.99862259,0.997761708,0.578512397,0.423105918,0.388356669,0.3229246,0.047220107,0.983631519,0.589484328,0.088153724,0.95735901,0.874140303,0.301478171,0,1,0,0,0,0,0,1,0,spetsbergense,Hebeloma-Amygdalina
2567,2568,Europe,0,1,1,0,0,1,0,0,0,0,0,1,0,0.827134986,0.893939394,0.321625344,0.665473049,0.186809138,0.230769231,0.167364813,0.852303007,0.137259858,0.011489699,0.846973865,0.635488308,0.765383293,0,1,0,0,0,0,0,1,0,nigellum,Hebeloma-Amygdalina
2568,2569,Europe,0,0,1,0,0,0,1,0,0,0,1,1,0,0.630681818,0.738464187,0.383608815,0.516396532,0.45486367,0.772086824,0.649657273,0.570993529,0.757077856,0.548534073,0.469738652,0.601100413,0.594362324,0,0,0,0,1,0,0,0,0,vaccinum,Denudata-Clepsydroida
2569,2570,Northern America,0,1,1,0,0,1,0,0,0,0,1,1,0,0.512052342,0.406163912,0.713498623,0.340557859,0.63614591,0.847486672,0.672124905,0.63913209,0.681496461,0.548534073,0.172627235,0.028541953,0.113441045,0,0,0,0,1,0,,,,sordidulum,Denudata-Clepsydroida
2570,2571,Northern America,0,1,0,0,1,0,0,0,0,0,1,0,0,0.573519284,0.846935262,0.091253444,0.266302299,0.008658806,0.16507997,0.047220107,0.955843167,0.137259858,0.732171157,0.060522696,0.048830812,0.581643176,0,1,0,0,0,0,0,0,1,harperi,Hebeloma-Hebeloma
2571,2572,Northern America,1,0,0,0,1,0,0,0,1,1,0,0,0,0.228650138,0.355027548,0.261363636,0.423105918,0.305268976,0.146991622,0.253617669,0.533688618,0.215874621,,0.083218707,0.039889959,0.077346167,0,1,0,0,0,0,0,0,0,excedens,Hebeloma-Hebeloma
2572,2573,Europe,0,0,1,0,0,0,1,0,0,0,0,1,0,0.403581267,0.355027548,0.686294766,0.266302299,0.534635225,0.772086824,0.611005331,0.594404263,0.300050556,0.643819334,0.392709766,0.55261348,0.525438295,0,0,0,0,1,0,0,1,1,laetitiae,Denudata-Clepsydroida
2573,2574,Northern America,0,1,0,0,1,1,0,0,0,0,1,1,0,0.403581267,0.454717631,0.48415978,0.381643423,0.560058954,0.68488195,0.329588728,0.846973734,0.300050556,0.900554675,0.056396149,0.151994498,0.341010657,0,0,0,0,1,0,1,0,1,australe,Australe
2574,2575,Europe,0,1,1,0,1,1,0,0,0,1,1,0,0,0.827134986,0.553374656,0.894628099,0.834903882,0.949889462,0.953541508,0.989337395,0.025504378,0.394843276,0.47385103,0.211485557,0.372077029,0.55534548,0,0,0,1,0,0,,,,eburneum,Denudata-Crustuliniformia
2575,2576,Europe,0,0,1,0,0,1,0,0,0,0,0,1,0,0.784951791,0.775826446,0.578512397,0.340557859,0.676308032,0.766945925,0.503998477,0.770650933,0.816734075,0.781497623,0.198762036,0.394429161,0.440185631,0,0,0,0,1,0,0,1,0,matritense,Denudata-Clepsydroida
2576,2577,Northern America,0,0,1,0,0,1,0,0,0,0,0,1,0,0.861053719,0.814566116,0.605544077,0.756502073,0.77229182,0.753046458,0.631949733,0.562809288,0.023761375,0.643819334,0.494497937,0.036795048,0.547438982,0,0,0,0,1,0,0,1,0,album,Denudata-Clepsydroida
2577,2578,Northern America,0,0,1,1,0,0,1,1,0,0,0,1,0,0.512052342,0.406163912,0.736742424,0.340557859,0.43220339,0.390517898,0.72658035,0.070041873,0.968907988,0.643819334,0.371389271,0.03954608,0.789274665,1,0,1,0,0,0,,,,ischnostylum,Sacchariolentia
2578,2579,Northern America,1,0,0,0,1,0,0,0,0,1,1,0,0,0.843836088,0.939393939,0.17165978,0.696569921,0.61256448,0.230769231,0.12395278,0.877236391,0.300050556,0.229397781,0.396492435,0.153713893,0.499312479,0,1,0,0,0,0,0,1,0,colvinii,Hebeloma-Hebeloma
2579,2580,Northern America,1,0,0,0,1,0,0,0,0,1,1,0,0,0.861053719,0.939393939,0.197486226,0.381643423,0.756263817,0.033891851,0.18488195,0.614389037,0.08190091,0.229397781,0.396492435,0.153713893,0.499312479,0,1,0,0,0,0,0,1,0,colvinii,Hebeloma-Hebeloma
2580,2581,Northern America,1,0,0,0,1,0,0,0,0,1,1,0,0,0.843836088,0.924414601,0.228650138,0.381643423,0.586956522,0.055788271,0.133092155,0.762847354,0.300050556,0.229397781,0.396492435,0.153713893,0.499312479,0,1,0,0,0,0,0,1,0,colvinii,Hebeloma-Hebeloma
2581,2582,Northern America,1,1,0,0,1,0,0,0,1,1,0,0,0,0.992596419,0.950241047,0.863980716,0.516396532,0.785003685,0.055788271,0.227532369,0.506090598,0.493174924,0.343898574,0.305708391,0.164030261,0.499312479,1,1,0,0,0,0,1,1,0,colvinii,Hebeloma-Hebeloma
2582,2583,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.228650138,0.070075758,0.894628099,0.788918206,0.09119381,0.16507997,0.18488195,0.733346022,0.757077856,0.229397781,0.371045392,0.171251719,0.420591268,1,1,0,0,0,0,1,0,0,excedens,Hebeloma-Hebeloma
2583,2584,Northern America,0,0,1,0,0,1,0,0,0,1,0,0,0,0.737258953,0.454717631,0.913567493,0.814738032,0.972181282,0.968964204,0.943640518,0.228397411,0.215874621,0.927892235,0.665749656,0.089752407,0.700240633,0,0,0,1,0,0,0,0,0,eburneum,Denudata-Crustuliniformia
2584,2585,Northern America,0,0,1,0,0,1,0,0,0,1,1,0,0,0.827134986,0.893939394,0.321625344,0.516396532,0.508843036,0.601294745,0.641469916,0.413779977,0.681496461,0.47385103,0.936038514,0.198074278,0.460467515,0,0,0,0,1,0,,,,hiemale,Denudata-Hiemalia
2585,2586,Northern America,0,1,0,0,1,0,0,0,0,1,1,0,0,0.917871901,0.775826446,0.880509642,0.895778364,0.922991894,0.950875857,0.990860625,0.07765512,0.757077856,0.548534073,0.935694635,0.048143054,0.021313166,0,0,0,1,0,0,,,,alpinum,Denudata-Crustuliniformia
2586,2587,Northern America,0,1,0,0,1,1,0,0,0,1,0,0,0,0.806990358,0.814566116,0.48415978,0.944967961,0.949889462,0.872239147,0.900228484,0.170536734,0.300050556,0.810023772,0.999656121,0.144085282,0.021313166,0,0,0,1,0,0,,,,eburneum,Denudata-Crustuliniformia
2587,2588,Northern America,1,1,0,0,1,1,0,0,0,0,1,0,0,0.827134986,0.893939394,0.383608815,0.381643423,0.77229182,0.777418126,0.907083016,0.028740008,0.215874621,0.643819334,0.89133425,0.197042641,0.406840839,0,0,0,1,0,0,,,,alpinum,Denudata-Crustuliniformia
2588,2589,Northern America,0,1,0,0,1,1,0,0,0,0,0,1,0,0.601239669,0.652376033,0.518078512,0.238220882,0.61256448,0.72810358,0.876428027,0.093262276,0.394843276,0.579041204,0.354195323,0.200825309,0.204193881,0,1,1,0,0,0,1,0,0,velutipes,Velutipes
2589,2590,Northern America,0,0,1,0,0,0,1,0,0,0,0,1,0,0.953168044,0.981749311,0.17165978,0.381643423,0.388356669,0.25,0.269992384,0.523410735,0.394843276,,0.82909216,0.063961486,0.525438295,0,1,0,0,0,0,,,,neurophyllum,Velutipes
2590,2591,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.116046832,0.251721763,0.078168044,0.238220882,0.213154016,0.230769231,0.269992384,0.553863723,0.300050556,0.31358954,0.450481431,0.200137552,0.113441045,0,1,0,0,0,0,0,1,0,excedens,Hebeloma-Hebeloma
2591,2592,Northern America,1,0,0,0,1,0,0,0,0,1,0,0,0,0.9375,0.950241047,0.383608815,0.470599322,0.63614591,0.214394516,0.18488195,0.755043776,0.589484328,0.523177496,0.395804677,0.153026135,0.499312479,0,1,0,0,0,0,1,0,0,colvinii,Hebeloma-Hebeloma
2592,2593,Northern America,0,1,1,0,0,1,0,0,0,1,1,0,0,0.861053719,0.553374656,0.9375,0.266302299,0.823876197,0.734577304,0.550266565,0.614389037,0.010364004,0.643819334,0.500687758,0.02647868,0.113441045,0,0,0,0,1,0,1,0,0,sordidulum,Denudata-Clepsydroida
2593,2594,Northern America,0,1,0,0,1,1,0,0,0,0,1,0,0,0.827134986,0.924414601,0.228650138,0.725593668,0.955969049,0.991431835,0.979436405,0.170536734,0.300050556,0.023969889,0.862448418,0.04607978,0.433138536,0,0,0,1,0,0,0,1,0,luteicystidiatum,Denudata-Crustuliniformia
2594,2595,Northern America,0,1,0,0,1,0,0,0,0,0,1,0,0,0.827134986,0.939393939,0.197486226,0.595175273,0.056005895,0.015993907,0.028941356,0.952988199,,0.088153724,0.966299862,0.125171939,0.17583362,0,1,0,0,0,0,,,,spetsbergense,Hebeloma-Amygdalina
2595,2596,Northern America,1,1,0,0,1,0,0,0,0,1,1,0,0,0.512052342,0.775826446,0.108815427,0.340557859,0.36366986,0.299124143,0.156130998,0.86410354,0.589484328,0.31358954,0.96698762,0.110041265,0.113441045,0,1,0,0,0,0,,,,velatum,Hebeloma-Hebeloma
2596,2597,Northern America,1,0,0,0,1,0,0,0,1,0,0,0,0,0.178546832,0.212465565,0.321625344,0.218243498,0.186809138,0.146991622,0.12395278,0.86410354,0.394843276,0.391442155,0.649243466,0.109353508,0.765383293,0,1,0,0,0,0,,,,excedens,Hebeloma-Hebeloma
2597,2598,Northern America,1,1,0,0,1,0,0,0,0,1,0,0,0,0.763946281,0.698174931,0.658057851,0.470599322,0.412306559,0.268088347,0.227532369,0.723639132,0.816734075,,0.662654746,0.026134801,0.907872121,0,1,0,0,0,0,,,,marginatulum,Hebeloma-Hebeloma
2598,2599,Asia-Temperate,0,0,1,1,0,0,1,0,0,0,0,1,1,0.090220386,0.113292011,0.29011708,0.099698455,0.508843036,0.081683168,0.427265804,0.139322421,0.137259858,0.838153724,0.06911967,0.984181568,0.113441045,1,0,0,0,0,0,,,,danicum,Scabrispora
2599,2600,Northern America,0,1,0,0,1,1,0,0,0,0,1,1,0,0.601239669,0.604855372,0.549586777,0.266302299,0.480840088,0.792650419,0.631949733,0.651693947,0.08190091,0.579041204,0.058115543,0.137551582,0.346510828,0,0,0,0,1,0,0,0,1,sordidulum,Denudata-Clepsydroida
2600,2601,Northern America,1,1,0,0,1,0,0,0,0,0,1,0,0,0.403581267,0.090564738,0.975206612,0.145118734,0.508843036,0.284463062,0.70258949,0.047582794,0.589484328,0.732171157,0.058459422,0.137207703,0.334822963,1,0,1,0,1,0,1,0,1,subfastibile,Naviculospora
2601,2602,Northern America,0,1,0,0,1,0,0,0,0,0,1,1,0,0.763946281,0.553374656,0.863980716,0.238220882,0.45486367,0.610243717,0.281416603,0.937952037,0.921385238,0.47385103,0.057771664,0.137895461,0.347885871,0,1,0,0,1,0,1,0,1,sordidulum,Denudata-Clepsydroida
2602,2603,Northern America,0,1,1,0,0,1,0,0,0,1,1,0,0,0.68422865,0.50327135,0.804407713,0.725593668,0.63614591,0.907654227,0.631949733,0.814998097,0.893832154,0.643819334,0.053645117,0.124828061,0.17583362,0,0,0,0,1,0,,,,sordidulum,Denudata-Clepsydroida
2603,2604,Northern America,0,0,1,1,0,0,0,1,0,0,0,1,0,0.47899449,0.814566116,0.078168044,0.665473049,0.480840088,0.459634425,0.592155369,0.379330034,0.137259858,0.548534073,0.055364512,0.125515818,0.267273977,0,1,1,0,1,0,1,0,0,albidulum,Velutipes
2604,2605,Northern America,0,0,1,0,0,1,1,0,0,0,1,1,0,0.658402204,0.454717631,0.880509642,0.556916698,0.508843036,0.757996954,0.592155369,0.670917396,0.816734075,0.643819334,0.190165062,0.170563961,0.54159505,0,0,0,1,1,0,0,0,0,sordidulum,Denudata-Clepsydroida
2605,2606,Northern America,0,1,0,0,1,0,0,0,0,1,0,0,0,0.658402204,0.738464187,0.412362259,0.875612514,0.889646279,0.953541508,0.961348058,0.186334222,0.215874621,0.088153724,0.870013755,0.224724897,0.113441045,0,0,0,1,0,0,0,1,0,aurantioumbrinum,Denudata-Crustuliniformia
2606,2607,Asia-Tropical,0,0,1,1,0,0,0,1,0,0,0,1,0,0.002066116,0.300275482,0.001033058,0.470599322,0.877671334,1,0.998095963,0.201941378,0.005055612,0.9318542,0.015818432,0.966299862,0.204193881,0,0,0,1,0,0,,,,parvisporum,Porphyrospora
2607,2608,Asia-Tropical,0,0,1,0,0,0,0,1,0,0,0,1,1,0.378787879,0.652376033,0.091253444,0.068790049,0.36366986,0.014089871,0.253617669,0.468405025,0.048281092,0.93066561,0.018225585,0.961829436,0.846682709,0,1,0,0,0,1,,,,flavidifolium,Porphyrospora
2608,2609,Northern America,0,1,0,0,1,0,0,0,0,0,1,0,0,0.917871901,0.939393939,0.412362259,0.665473049,0.837877671,0.806740289,0.907083016,0.054054054,0.137259858,0.229397781,0.943431912,0.245013755,0.267273977,0,0,0,1,0,0,0,1,0,louiseae,Denudata-Crustuliniformia
2609,2610,Asia-Temperate,0,0,1,1,0,0,1,1,0,0,0,1,1,0.178546832,0.251721763,0.228650138,0.022427441,0.273949889,0.299124143,0.415651181,0.336886182,0.589484328,0.643819334,0.069463549,0.982806052,0.765383293,1,0,0,0,1,0,0,0,1,danicum,Scabrispora
2610,2611,Europe,0,0,1,0,0,1,1,0,0,0,0,1,1,0.143250689,0.17768595,0.261363636,0.035620053,0.034266765,0.16507997,0.427265804,0.242101256,0.394843276,0.229397781,0.875859697,0.928817056,0.406840839,1,1,0,0,0,0,1,0,0,melleum,Scabrispora
2611,2612,Asia-Tropical,0,0,1,1,0,0,0,1,0,0,0,1,0,0.002754821,0.355027548,0.002066116,,,,,,,,0.015474553,0.965955983,0.113441045,,,,,,,,,,parvisporum,Porphyrospora
2612,2613,Asia-Tropical,0,0,1,0,0,0,0,1,0,0,0,1,0,0.194731405,0.406163912,0.108815427,,,,,,,,,,,,,,,,,,,,lactariolens,Porphyrospora
2613,2614,Northern America,1,0,0,0,1,0,0,0,0,1,1,0,0,0.709022039,0.960915978,0.027720386,0.218243498,0.186809138,0.033891851,0.033511043,0.955843167,0.859706775,0.391442155,0.916437414,0.218363136,0.301478171,0,1,0,0,0,0,0,1,0,colvinii,Hebeloma-Hebeloma
2614,2615,Northern America,0,1,1,0,0,1,0,0,0,0,1,0,0,0.763946281,0.406163912,0.954717631,0.595175273,0.77229182,0.811690784,0.503998477,0.858012943,0.300050556,0.732171157,0.147524072,0.175378267,0.21313166,0,0,0,0,1,0,1,0,0,sordidulum,Denudata-Clepsydroida
2615,2616,Northern America,0,0,1,1,0,1,1,0,0,0,0,1,0,0.891701102,0.960915978,0.17165978,0.238220882,0.160832719,0.268088347,0.269992384,0.570993529,0.394843276,0.810023772,0.047799175,0.161966988,0.229460296,0,1,0,0,0,0,,,,neurophyllum,Velutipes
2616,2617,Northern America,0,0,1,1,0,0,0,1,0,0,0,1,1,0.47899449,0.738464187,0.130165289,0.920844327,0.508843036,0.459634425,0.649657273,0.314617434,0.137259858,0.548534073,0.050894085,0.162998624,0.267273977,0,1,1,0,1,0,0,0,1,albidulum,Velutipes
2617,2618,Northern America,0,1,0,0,1,0,0,0,0,0,1,1,0,0.285296143,0.406163912,0.261363636,0.595175273,0.717759764,0.676694593,0.479817212,0.614389037,0.300050556,0.900554675,0.05261348,0.160591472,0.267273977,0,0,0,0,1,0,1,0,1,australe,Australe
2618,2619,Northern America,0,0,1,0,0,1,0,0,0,0,1,1,0,0.573519284,0.604855372,0.518078512,0.340557859,0.508843036,0.746763138,0.427265804,0.748382185,0.048281092,0.643819334,0.050550206,0.155089409,0.301478171,0,0,0,0,1,0,0,0,1,sordidulum,Denudata-Clepsydroida
2619,2620,Northern America,0,1,0,0,1,0,0,0,0,1,0,0,0,0.877926997,0.924414601,0.321625344,0.944967961,0.889646279,0.753046458,0.8073115,0.255424439,0.023761375,0.643819334,0.967503439,0.198933975,0.406840839,0,0,0,1,0,0,,,,alpinum,Denudata-Crustuliniformia
2620,2621,Northern America,0,1,0,0,1,1,0,0,1,1,0,0,0,0.966253444,0.970385675,0.48415978,0.696569921,0.798268239,0.796458492,0.86043412,0.125618576,0.215874621,0.391442155,0.967503439,0.198933975,0.406840839,0,0,0,1,0,0,0,0,0,alpinum,Denudata-Crustuliniformia
2621,2622,Northern America,1,1,0,0,1,0,0,0,1,0,0,0,0,0.042871901,0.070075758,0.228650138,0.218243498,0.056005895,0.045696877,0.047220107,0.897411496,0.08190091,0.229397781,0.163858322,0.191024759,0.17583362,0,1,0,0,0,0,,,,excedens,Hebeloma-Hebeloma
2622,2623,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.090220386,0.142561983,0.228650138,0.266302299,0.186809138,0.344630617,0.242003046,0.70384469,0.681496461,,0.822558459,0.695323246,0.301478171,0,1,0,0,1,0,0,0,1,radicosum,Myxocybe
2623,2624,Europe,0,0,1,0,0,0,1,1,0,0,0,1,1,0.285296143,0.251721763,0.549586777,0.099698455,0.02229182,0.214394516,0.503998477,0.242101256,0.681496461,,0.816024759,0.71062586,0.301478171,1,0,0,0,0,0,,,,birrus,Scabrispora
2624,2625,Europe,0,1,0,0,0,1,0,0,0,0,0,1,0,0.143250689,0.070075758,0.736742424,0.035620053,0.112380251,0.482863671,0.550266565,0.433764751,0.215874621,,0.834594223,0.693603851,0.604675146,1,0,0,0,1,0,,,,pseudoamarescens,Pseudoamarescens
2625,2626,Europe,0,0,1,1,0,0,0,1,0,0,0,1,1,0.211432507,0.17768595,0.549586777,0.055220505,0.034266765,0.299124143,0.448591013,0.277883517,0.493174924,,0.821526823,0.685694635,0.049845308,1,0,0,0,0,0,0,0,1,birrus,Scabrispora
2626,2627,Europe,0,0,0,1,0,0,0,1,0,0,0,0,1,0.658402204,0.553374656,0.778236915,0.145118734,0.186809138,0.146991622,0.550266565,0.07765512,0.589484328,0.47385103,0.531292985,0.533700138,0.668958405,1,0,0,0,0,0,0,0,1,anthracophilum,Scabrispora
2627,2628,Northern America,0,0,1,0,0,1,0,0,0,1,1,0,0,0.737258953,0.814566116,0.412362259,0.967772333,0.889646279,0.922886519,0.918316832,0.170536734,0.394843276,0.900554675,0.103679505,0.141162311,0.525438295,0,0,0,1,0,0,1,0,0,eburneum,Denudata-Crustuliniformia
